index,PM25,PM10,CO,NO2,SO2,O3,predicted_PM25,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,season_spring,season_summer,season_winter,avgtemp,avgrh,minrh,avgws,maxws,maxwswd,extremews,extremewswd,daylight,precipitation
1836,5.66815529701305,6.375024819828097,8.412054873292933,4.05629649458457,2.954910279033736,1.791759469228055,5.7393394,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.400250508509544,0.5852569954423413,0.8241633937113437,-1.2701777002702244,-1.4442213991766153,-0.1989712354816183,-2.0546774249800785,0.05654304054401923,-1.2556771481988338,-0.3557274204398976
1837,6.1301389417957415,6.031165913959534,8.434028950155469,3.8819760840758493,1.8870696490323797,2.691243082785829,5.7182465,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.5149633258708377,1.3306956767239984,1.0868662853728936,-0.6357121623391363,-0.9891585991377245,0.031143323814514078,-1.0822346249905768,0.2899293147895058,-1.2556771481988338,-0.3557274204398976
1838,5.671603576291966,6.249975242259483,8.213652703029998,3.9672684796541247,2.4423470353692043,3.305053521109253,5.8204346,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.5149633258708377,1.8631518776394678,0.9271317949178564,-0.9378156753013605,-0.8374709991247608,0.9516015609990436,-1.3525355051978558,0.9900881375259656,-1.2556771481988338,-0.3557274204398976
1839,5.955837369464831,4.787491742782046,6.111467339502679,2.905807566026004,1.6486586255873816,3.6506582412937387,5.6416097,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3649542570137612,0.6917482356254352,0.38784849419281714,-0.22856839828453612,-0.584658332436488,0.4913724424067788,-0.8828374271658541,0.756701863280479,-1.2556771481988338,-0.3557274204398976
1840,3.4445761049641,5.170483995038151,7.208600337960199,3.5085558999826545,2.70805020110221,3.1023420086122493,4.1451783,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.5855558288624032,-2.396497729684287,-2.027455912530118,-0.10323847851336326,1.5389680677450024,1.872059798183573,1.6673670523752893,1.9236332345079117,0.7627739493276944,-0.3557274204398976
1841,4.486386649998124,5.598421958998375,7.75833346749091,3.7887247890836524,3.122364924487357,2.917770732084279,4.9530954,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.682620520475806,-1.8107959086772707,-2.202425250252889,0.1340659303641589,-0.4329707324235245,0.7214870017029112,-0.3963293380476589,0.756701863280479,0.6440415318261339,-0.3557274204398976
1842,5.1029105702054265,5.683579767338681,7.934155233536322,4.007333185232471,3.292126286607793,2.3978952727983707,5.5576143,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.709092709097643,-1.3848309479448953,-2.857205031923544,-1.4497267626719523,-1.1914087324883427,-0.42908579477775066,-1.4681554445929084,-0.41022950794695395,0.4778161473239492,-0.3557274204398976
1843,5.2548878086207,4.912654885736052,6.985641817639208,3.571221410645704,2.312535423847214,3.4735180432417816,5.3943844,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.453194885753218,-1.2783397077618013,-0.5952497577054289,-0.22856839828453612,-0.8374709991247608,-1.1194294726661478,-0.9314118990434131,-0.8770020564379272,-0.6382685771907193,-0.3557274204398976
1844,3.9454577815143836,5.147494476813453,7.13966033596492,3.4756862336528944,2.501435951739211,3.548179572010801,4.678164,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1972970624087933,-1.8640415287688177,-1.2283039774155935,0.6622957174880416,0.32546726764129374,-0.8893149133700154,0.5351182633277725,-0.8770020564379272,-0.5432826431894708,-0.3557274204398976
1845,4.464758032271346,4.836281906951478,6.985641817639208,3.4756862336528944,2.312535423847214,3.6506582412937387,5.027338,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.4973152001229464,-1.4380765680364422,-1.7207799350279578,-0.3588144532500102,-0.584658332436488,0.7214870017029112,-0.3559075176804766,0.5233155890349924,0.8577598833289429,-0.3557274204398976
1846,3.9531649487593215,5.356586274672012,6.698268054115413,3.7386215460087504,2.8390784635086144,3.548179572010801,5.0232387,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3031858168961414,-2.0237783890434584,-2.857205031923544,-0.3588144532500102,-0.7363459324494518,0.9516015609990436,-1.2413636052247983,0.756701863280479,0.8102669163283184,-0.3557274204398976
1847,4.796616650559047,5.204006687076795,6.111467339502679,3.6584202466292277,2.7536607123542622,3.4339872044851463,4.7563295,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.2767136282743043,-1.7575502885857237,-2.3958448795582474,-1.0998404293987936,-1.140846199150688,0.9516015609990436,-0.8350658759891003,0.5233155890349924,0.9052528503295669,-0.3557274204398976
1848,4.548599834499697,4.941642422609304,6.803505257608338,3.5403794457954922,2.4423470353692043,3.044522437723423,5.152785,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.232593313904576,-1.3848309479448953,-1.458077043366407,-0.6357121623391363,-0.6352208657741426,-0.8893149133700154,-0.5211017950913993,-0.6436157821924405,0.7390274658273824,-0.3557274204398976
1849,4.486386649998124,4.882801922586371,7.065613363597717,3.5403794457954922,2.2407096892759584,3.5115454388310208,5.3120766,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1090564336693365,-0.21342730593086265,-0.2478414597244007,1.5931361389183851,0.22434220096598456,-1.1194294726661478,0.44526295209228867,-1.1103883306834137,-1.2556771481988338,-0.3557274204398976
1850,4.09933210373314,5.384495062789089,7.544861068658458,3.6301904577652566,2.917770732084279,3.548179572010801,5.029037,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1267045594172278,-1.1718484675787075,-0.754984248160467,0.7585589421303879,-0.6352208657741426,-0.659200354073883,0.19102325393998512,1.2234744117714522,0.7152809823270704,-0.3557274204398976
1851,5.065754593317335,5.5134287461649825,7.635786861395585,3.7386215460087504,2.917770732084279,2.917770732084279,5.336535,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,2.4329149480630576,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.4620189486271638,-0.799129126937879,-0.8403851606674106,-0.22856839828453612,-0.584658332436488,0.7214870017029112,-0.6073802332911629,0.756701863280479,0.19285834532020402,-0.3557274204398976
1852,5.167639042905921,5.780743515792329,7.635786861395585,3.7125959807312525,3.0587070727153796,3.6176519448255684,5.4556437,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,2.457880483381614,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3296580055179785,-1.3848309479448953,-0.8403851606674106,-0.4943781213889877,-0.7869084657871062,0.4913724424067788,-0.6963138053882445,0.5233155890349924,-1.2556771481988338,-0.3557274204398976
1853,5.290789100127245,5.62040086571715,7.6783263565068856,3.85946575468947,3.0587070727153796,3.044522437723423,5.2352676,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.5414355144926748,-0.799129126937879,-1.458077043366407,-0.4943781213889877,-0.07903299905994292,0.7214870017029112,-0.19964713623655955,0.756701863280479,0.21660482882051624,-0.3557274204398976
1854,5.280662431309316,5.537334267018537,7.444833273892193,3.5085558999826545,2.6602595372658615,3.5115454388310208,5.485006,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,2.453676396601136,-0.4068546077652136,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3296580055179785,-1.3315853278533483,-0.9299535858832392,-2.5304053237260904,-0.9385960658000699,0.031143323814514078,-1.4097673366512316,0.05654304054401923,-1.2556771481988338,-0.3557274204398976
1855,4.982235819574558,4.276666119016055,6.803505257608338,2.780060737078482,2.163323025660538,3.548179572010801,4.608724,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,2.457880483381614,-0.40894436648589017,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.117880496543282,-1.8107959086772707,-1.5847333675538935,1.4421624722815531,0.8310926010178391,-0.8893149133700154,0.946729145807765,-0.8770020564379272,-0.6145220936904071,-0.3557274204398976
1856,3.571221410645704,5.298317366548036,7.065613363597717,3.1179499062782403,2.379546134130174,3.713572066704308,4.8267093,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,-0.3010989741847774,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,2.44532039551767,-0.4068546077652136,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.3826023827616527,-2.449743349775834,-2.027455912530118,1.03165922517133,0.27490473430363893,0.7214870017029112,0.4755261924259799,0.756701863280479,-0.5907756101900952,-0.3557274204398976
1857,4.027135812528651,5.247024072160486,7.444833273892193,3.1179499062782403,1.8870696490323797,3.2088254890146994,4.803941,-0.41449507524321805,-0.4186379485411743,-0.3970393332005246,-0.3899606357074357,2.607306196557256,-0.37271345393486033,-0.21945642127910145,-0.30356759489697327,-0.2825555138432935,-0.29612060855578654,3.321167077063248,-0.28427564278974277,-0.30109897418477743,-0.29612060855578654,-0.3076527356636323,-0.31331316221103583,-0.3125085968556157,-0.2927700218845599,-0.4075517054266865,-0.4068546077652136,-0.40894436648589017,2.457880483381614,-0.41102957618643454,-0.4068546077652136,-0.5525789639955376,-0.5943962929568426,1.6643553527289419,-1.1884729995348475,-1.65105904840263,-1.8677214220750795,1.4421624722815531,1.2355928677190753,0.9516015609990436,0.7890475137603533,0.9900881375259656,0.8340133998286309,-0.3557274204398976
